t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
8.9800,-0.17156541,-0.17155353,-0.00010654,-0.00011217
9.0000,-0.17441394,-0.17439641,-0.00006067,-0.00006639
9.0200,-0.04670837,-0.04669728,0.00001479,0.00001317
9.0400,0.08983176,0.08982852,0.00008315,0.00008620
9.0600,0.13824091,0.13822844,0.00011188,0.00011628
9.0800,0.10664514,0.10663075,0.00006940,0.00007292
9.1000,0.04949982,0.04949262,-0.00003678,-0.00003526
9.1200,-0.00706248,-0.00706022,-0.00013889,-0.00013906
9.1400,-0.05897751,-0.05896753,-0.00017161,-0.00017353
9.1600,-0.08501697,-0.08500621,-0.00011425,-0.00011698
9.1800,-0.06229121,-0.06228626,-0.00000714,-0.00000920
9.2000,-0.00069559,-0.00069863,0.00009987,0.00009983
9.2200,0.05272698,0.05271840,0.00015187,0.00015370
9.2400,0.04208725,0.04208102,0.00014709,0.00014842
9.2600,-0.01899268,-0.01899263,0.00010492,0.00010436
9.2800,-0.06098891,-0.06098315,0.00003013,0.00002811
9.3000,-0.05367569,-0.05366920,-0.00004274,-0.00004452
9.3200,-0.01107730,-0.01107412,-0.00007920,-0.00007964
9.3400,0.05422380,0.05422114,-0.00008942,-0.00008766
9.3600,0.11063243,0.11062509,-0.00010106,-0.00009747
9.3800,0.11295252,0.11294499,-0.00010343,-0.00009980
9.4000,0.06844634,0.06844243,-0.00009355,-0.00009136
9.4200,0.02243676,0.02243695,-0.00008462,-0.00008385
9.4400,-0.02200158,-0.02199857,-0.00006371,-0.00006438
9.4600,-0.07893864,-0.07893353,0.00000684,0.00000429
9.4800,-0.11035159,-0.11034651,0.00010254,0.00009896
9.5000,-0.07403743,-0.07403483,0.00016791,0.00016543
9.5200,0.00632641,0.00632478,0.00017147,0.00017172
9.5400,0.05677873,0.05677471,0.00011694,0.00011886
9.5600,0.03468300,0.03468045,0.00003841,0.00003954
9.5800,-0.02016580,-0.02016548,-0.00004155,-0.00004216
9.6000,-0.04947224,-0.04946918,-0.00010122,-0.00010288
9.6200,-0.04027778,-0.04027450,-0.00011129,-0.00011255
9.6400,-0.01719660,-0.01719422,-0.00006936,-0.00006989
9.6600,-0.00431699,-0.00431619,0.00000700,0.00000685
9.6800,0.00424476,0.00424397,0.00007823,0.00007833
9.7000,0.02784948,0.02784690,0.00010120,0.00010203
9.7200,0.06307373,0.06306987,0.00006250,0.00006447
9.7400,0.08089707,0.08089274,-0.00002144,-0.00001871
9.7600,0.03803067,0.03802863,-0.00010365,-0.00010229
9.7800,-0.06545453,-0.06545113,-0.00011423,-0.00011640
9.8000,-0.13819316,-0.13818606,-0.00005128,-0.00005574
9.8200,-0.10444465,-0.10443790,0.00003289,0.00002933
9.8400,0.00914781,0.00914901,0.00010404,0.00010433
9.8600,0.11574204,0.11573687,0.00011757,0.00012130
9.8800,0.14905422,0.14904542,0.00006502,0.00006991
9.9000,0.09826246,0.09825443,-0.00004328,-0.00004004
9.9200,-0.00007829,-0.00008016,-0.00013854,-0.00013859
9.9400,-0.08276622,-0.08276204,-0.00017536,-0.00017794
9.9600,-0.11458063,-0.11457152,-0.00012508,-0.00012890
9.9800,-0.08641395,-0.08640593,-0.00000205,-0.00000485
10.0000,-0.00712270,-0.00712032,0.00011893,0.00011867
10.0200,0.06862779,0.06862272,0.00017613,0.00017842
10.0400,0.07392030,0.07391222,0.00016036,0.00016279
10.0600,0.00897622,0.00897121,0.00009388,0.00009422
10.0800,-0.06579294,-0.06579136,0.00000488,0.00000274
10.1000,-0.09690815,-0.09690100,-0.00006029,-0.00006349
10.1200,-0.06697993,-0.06697212,-0.00007653,-0.00007869
10.1400,-0.00187800,-0.00187448,-0.00005363,-0.00005367
10.1600,0.05241504,0.05241283,-0.00001011,-0.00000848
10.1800,0.08626203,0.08625505,0.00001752,0.00002029
10.2000,0.11035868,0.11035027,-0.00000849,-0.00000499
10.2200,0.11208163,0.11207495,-0.00007501,-0.00007138
10.2400,0.07112549,0.07112329,-0.00014042,-0.00013807
10.2600,-0.00594124,-0.00593835,-0.00015847,-0.00015864
10.2800,-0.07780037,-0.07779439,-0.00010909,-0.00011164
10.3000,-0.09413613,-0.09413059,-0.00000958,-0.00001269
10.3200,-0.04078865,-0.04078695,0.00009201,0.00009063
10.3400,0.03980087,0.03979772,0.00014827,0.00014960
10.3600,0.07649249,0.07648690,0.00013835,0.00014091
10.3800,0.03056861,0.03056497,0.00008372,0.00008482
10.4000,-0.06684939,-0.06684763,0.00002195,0.00001980
10.4200,-0.13607368,-0.13606681,-0.00001153,-0.00001598
10.4400,-0.11844144,-0.11843363,-0.00001261,-0.00001650
10.4600,-0.03188212,-0.03187799,0.00000985,0.00000885
10.4800,0.04614199,0.04614056,0.00003604,0.00003762
10.5000,0.05658133,0.05657691,0.00005658,0.00005846
10.5200,0.00844899,0.00844485,0.00005439,0.00005478
10.5400,-0.06072628,-0.06072612,0.00003917,0.00003718
10.5600,-0.11104679,-0.11104166,0.00004104,0.00003744
10.5800,-0.10691134,-0.10690376,0.00005837,0.00005489
10.6000,-0.05033657,-0.05033099,0.00007581,0.00007415
10.6200,0.02099291,0.02099313,0.00007703,0.00007771
10.6400,0.07798191,0.07797708,0.00004650,0.00004891
10.6600,0.12001103,0.12000250,-0.00003170,-0.00002780
10.6800,0.13313013,0.13312191,-0.00014448,-0.00014022
10.7000,0.09424613,0.09424181,-0.00022794,-0.00022481
10.7200,0.01106874,0.01107016,-0.00024189,-0.00024148
10.7400,-0.07281245,-0.07280589,-0.00016043,-0.00016286
10.7600,-0.09848540,-0.09847875,-0.00001881,-0.00002200
10.7800,-0.04993970,-0.04993647,0.00012348,0.00012173
10.8000,0.03381658,0.03381370,0.00020864,0.00020974
10.8200,0.09381503,0.09380805,0.00019574,0.00019881
10.8400,0.08536173,0.08535493,0.00009814,0.00010091
10.8600,0.02139092,0.02138843,-0.00003052,-0.00002982
10.8800,-0.03939004,-0.03938753,-0.00014285,-0.00014411
10.9000,-0.06391756,-0.06391183,-0.00018871,-0.00019080
10.9200,-0.05346055,-0.05345485,-0.00014217,-0.00014393
10.9400,-0.01045494,-0.01045252,-0.00003866,-0.00003899
10.9600,0.04097659,0.04097392,0.00005651,0.00005791
10.9800,0.04787668,0.04787172,0.00011776,0.00011930
11.0000,0.00521648,0.00521306,0.00013985,0.00014004
11.0200,-0.03584248,-0.03584241,0.00010565,0.00010448
11.0400,-0.04486758,-0.04486434,0.00003944,0.00003789
11.0600,-0.02157506,-0.02157159,-0.00002381,-0.00002449
11.0800,0.01919260,0.01919408,-0.00007229,-0.00007170
11.1000,0.05256373,0.05256178,-0.00009748,-0.00009576
11.1200,0.06203247,0.06202826,-0.00010147,-0.00009946
11.1400,0.04901239,0.04900844,-0.00008648,-0.00008493
11.1600,0.02973132,0.02972932,-0.00006128,-0.00006035
11.1800,0.01985626,0.01985641,-0.00003571,-0.00003509
11.2000,0.01533507,0.01533605,-0.00001425,-0.00001374
11.2200,0.00162483,0.00162586,0.00000926,0.00000930
11.2400,-0.01593781,-0.01593735,0.00003170,0.00003117
11.2600,-0.02235684,-0.02235734,0.00004036,0.00003973
11.2800,-0.03499051,-0.03499047,0.00004203,0.00004091
11.3000,-0.06398948,-0.06398704,0.00006451,0.00006244
11.3200,-0.06987630,-0.06987249,0.00008384,0.00008155
11.3400,-0.02261419,-0.02261139,0.00007632,0.00007549
11.3600,0.04677209,0.04677043,0.00003152,0.00003315
11.3800,0.07141625,0.07141263,-0.00002341,-0.00002114
11.4000,0.03251810,0.03251428,-0.00006360,-0.00006233
11.4200,-0.04288151,-0.04288119,-0.00007745,-0.00007890
11.4400,-0.09912235,-0.09911746,-0.00003365,-0.00003693
11.4600,-0.07781670,-0.07781115,0.00002501,0.00002251
11.4800,0.00274087,0.00274404,0.00007092,0.00007084
11.5000,0.08352787,0.08352485,0.00008322,0.00008601
11.5200,0.11986380,0.11985666,0.00003568,0.00003957
11.5400,0.08109058,0.08108294,-0.00004521,-0.00004246
11.5600,-0.02235414,-0.02235602,-0.00010149,-0.00010221
11.5800,-0.11748009,-0.11747454,-0.00009446,-0.00009823
11.6000,-0.13875130,-0.13874149,-0.00003325,-0.00003780
11.6200,-0.08212989,-0.08212140,0.00006622,0.00006345
11.6400,0.02289380,0.02289489,0.00014279,0.00014353
11.6600,0.12118775,0.12118063,0.00013954,0.00014344
11.6800,0.14616316,0.14615141,0.00005355,0.00005838
11.7000,0.07403257,0.07402441,-0.00006331,-0.00006086
11.7200,-0.04781288,-0.04781225,-0.00014696,-0.00014845
11.7400,-0.13699595,-0.13698635,-0.00015052,-0.00015507
11.7600,-0.12490420,-0.12489240,-0.00007347,-0.00007762
11.7800,-0.00858229,-0.00857691,0.00002454,0.00002420
11.8000,0.12451730,0.12451186,0.00008328,0.00008738
11.8200,0.16230778,0.16229553,0.00008195,0.00008728
11.8400,0.07691554,0.07690519,0.00003745,0.00004007
11.8600,-0.06447434,-0.06447548,-0.00002029,-0.00002237
11.8800,-0.16803664,-0.16802727,-0.00003885,-0.00004433
11.9000,-0.17446918,-0.17445535,-0.00000231,-0.00000795
11.9200,-0.09510619,-0.09509566,0.00007274,0.00006961
11.9400,0.01047782,0.01047875,0.00013933,0.00013976
11.9600,0.07833851,0.07833106,0.00015259,0.00015512
11.9800,0.08172072,0.08171027,0.00010124,0.00010395
12.0000,0.03404791,0.03404154,0.00000127,0.00000241
12.0200,-0.03424919,-0.03424726,-0.00008856,-0.00008970
12.0400,-0.07578004,-0.07577171,-0.00012332,-0.00012583
12.0600,-0.04540376,-0.04539534,-0.00010393,-0.00010553
12.0800,0.05182925,0.05183028,-0.00006738,-0.00006575
12.1000,0.14928662,0.14927867,-0.00004580,-0.00004101
12.1200,0.17677113,0.17675826,-0.00005353,-0.00004773
12.1400,0.11143415,0.11142419,-0.00008411,-0.00008043
12.1600,-0.01707289,-0.01707385,-0.00009821,-0.00009872
12.1800,-0.13909496,-0.13908608,-0.00005729,-0.00006181
12.2000,-0.18184765,-0.18183434,0.00003780,0.00003186
12.2200,-0.12289251,-0.12288273,0.00014739,0.00014333
12.2400,0.00041442,0.00041508,0.00021585,0.00021578
12.2600,0.12461093,0.12460190,0.00018882,0.00019285
12.2800,0.18502103,0.18500738,0.00005535,0.00006139
12.3000,0.14114837,0.14113791,-0.00012641,-0.00012176
12.3200,0.01464715,0.01464620,-0.00026175,-0.00026120
12.3400,-0.11709617,-0.11708733,-0.00028210,-0.00028587
12.3600,-0.17130619,-0.17129245,-0.00016677,-0.00017247
12.3800,-0.10124576,-0.10123660,0.00002163,0.00001828
12.4000,0.05524065,0.05523930,0.00017547,0.00017713
12.4200,0.19061747,0.19060515,0.00021891,0.00022515
12.4400,0.20578188,0.20576619,0.00013299,0.00013975
12.4600,0.08258035,0.08257115,-0.00001879,-0.00001600
12.4800,-0.10331756,-0.10331424,-0.00014574,-0.00014899
12.5000,-0.24261866,-0.24260362,-0.00016352,-0.00017140
12.5200,-0.25580927,-0.25579074,-0.00005237,-0.00006073
12.5400,-0.12810547,-0.12809385,0.00012104,0.00011678
12.5600,0.07511512,0.07511247,0.00024178,0.00024416
12.5800,0.23562497,0.23560933,0.00022794,0.00023560
12.6000,0.25446439,0.25444482,0.00007603,0.00008436
12.6200,0.12575966,0.12574827,-0.00013172,-0.00012763
12.6400,-0.05334476,-0.05334243,-0.00029264,-0.00029429
12.6600,-0.17455095,-0.17453670,-0.00032276,-0.00032853
12.6800,-0.17521789,-0.17520112,-0.00019190,-0.00019767
12.7000,-0.05333735,-0.05332920,0.00001309,0.00001131
12.7200,0.11130999,0.11130464,0.00018209,0.00018558
12.7400,0.21351348,0.21349696,0.00023066,0.00023769
12.7600,0.18755606,0.18753913,0.00013987,0.00014598
12.7800,0.04649923,0.04649203,-0.00001719,-0.00001562
12.8000,-0.11700607,-0.11699941,-0.00014954,-0.00015331
12.8200,-0.20325457,-0.20323839,-0.00018210,-0.00018874
12.8400,-0.17409338,-0.17407787,-0.00009912,-0.00010476
12.8600,-0.06331957,-0.06331287,0.00005146,0.00004937
12.8800,0.05697414,0.05696888,0.00018237,0.00018429
12.9000,0.11491985,0.11490773,0.00022440,0.00022816
12.9200,0.08326082,0.08325022,0.00016780,0.00017053
12.9400,-0.00003683,-0.00003927,0.00004693,0.00004691
12.9600,-0.06867379,-0.06866760,-0.00007798,-0.00008024
12.9800,-0.08393841,-0.08392866,-0.00015099,-0.00015371
13.0000,-0.05463693,-0.05462962,-0.00014192,-0.00014367
13.0200,-0.01387632,-0.01387510,-0.00006413,-0.00006452
13.0400,0.01075501,0.01075125,0.00003958,0.00003997
13.0600,0.00710374,0.00709861,0.00012177,0.00012209
13.0800,-0.02662467,-0.02662638,0.00016145,0.00016061
13.1000,-0.07296516,-0.07296174,0.00016256,0.00016024
13.1200,-0.09743176,-0.09742472,0.00013413,0.00013090
13.1400,-0.06568517,-0.06567914,0.00008580,0.00008357
13.1600,0.02587851,0.02587854,0.00000849,0.00000928
13.1800,0.12500401,0.12499753,-0.00008905,-0.00008504
13.2000,0.16345638,0.16344633,-0.00018112,-0.00017573
13.2200,0.11557480,0.11556767,-0.00023476,-0.00023103
13.2400,0.02138882,0.02138774,-0.00022438,-0.00022363
13.2600,-0.06233908,-0.06233417,-0.00014923,-0.00015122
13.2800,-0.11102407,-0.11101587,-0.00000865,-0.00001229
13.3000,-0.10739370,-0.10738674,0.00015638,0.00015286
13.3200,-0.04007953,-0.04007772,0.00026511,0.00026372
13.3400,0.06053907,0.06053410,0.00026101,0.00026289
13.3600,0.13548797,0.13547848,0.00013927,0.00014369
13.3800,0.13472405,0.13471522,-0.00005432,-0.00004991
13.4000,0.05468658,0.05468353,-0.00022794,-0.00022612
13.4200,-0.04833461,-0.04833049,-0.00030732,-0.00030887
13.4400,-0.10251920,-0.10251053,-0.00025898,-0.00026237
13.4600,-0.07491572,-0.07490852,-0.00011186,-0.00011431
13.4800,0.00495971,0.00496122,0.00006421,0.00006433
13.5000,0.07359900,0.07359392,0.00019406,0.00019647
13.5200,0.08511133,0.08510327,0.00022721,0.00022998
13.5400,0.03987631,0.03987022,0.00016211,0.00016342
13.5600,-0.02854985,-0.02855045,0.00004055,0.00003965
13.5800,-0.08589821,-0.08589273,-0.00006831,-0.00007107
13.6000,-0.11106145,-0.11105278,-0.00010937,-0.00011293
13.6200,-0.08927962,-0.08927173,-0.00006965,-0.00007263
13.6400,-0.01265776,-0.01265588,0.00000485,0.00000446
13.6600,0.08379698,0.08379201,0.00005325,0.00005586
13.6800,0.14133710,0.14132744,0.00005122,0.00005586
13.7000,0.12496276,0.12495394,-0.00000825,-0.00000419
13.7200,0.04807967,0.04807652,-0.00008154,-0.00008002
13.7400,-0.03236148,-0.03235874,-0.00013429,-0.00013530
13.7600,-0.07312264,-0.07311596,-0.00013258,-0.00013500
13.7800,-0.07188572,-0.07187973,-0.00006603,-0.00006831
13.8000,-0.04562246,-0.04561927,0.00004098,0.00003947
13.8200,-0.01037441,-0.01037556,0.00013610,0.00013582
13.8400,0.01255488,0.01255144,0.00017682,0.00017723
13.8600,0.00647434,0.00647127,0.00015707,0.00015733
13.8800,-0.02385981,-0.02385982,0.00009256,0.00009180
13.9000,-0.05228087,-0.05227747,0.00001787,0.00001615
13.9200,-0.04644059,-0.04643624,-0.00004372,-0.00004526
13.9400,-0.00047183,-0.00046976,-0.00008278,-0.00008279
13.9600,0.04965906,0.04965742,-0.00009548,-0.00009387
13.9800,0.06662289,0.06661883,-0.00008047,-0.00007827
14.0000,0.04501496,0.04501104,-0.00005413,-0.00005264
14.0200,0.00144888,0.00144768,-0.00002037,-0.00002033
14.0400,-0.04145974,-0.04145784,0.00001746,0.00001617
14.0600,-0.07040239,-0.07039787,0.00006087,0.00005857
14.0800,-0.07548966,-0.07548489,0.00010482,0.00010236
14.1000,-0.04570752,-0.04570493,0.00012620,0.00012469
14.1200,0.01008841,0.01008727,0.00010457,0.00010486
14.1400,0.06026553,0.06026126,0.00004130,0.00004326
14.1600,0.07343799,0.07343316,-0.00004509,-0.00004267
14.1800,0.03865577,0.03865331,-0.00011809,-0.00011676
14.2000,-0.02667858,-0.02667678,-0.00014069,-0.00014155
14.2200,-0.07213894,-0.07213363,-0.00009573,-0.00009815
14.2400,-0.05066020,-0.05065592,-0.00002063,-0.00002224
14.2600,0.00953759,0.00953839,0.00004920,0.00004946
14.2800,0.04473726,0.04473432,0.00010283,0.00010432
14.3000,0.04022736,0.04022321,0.00011136,0.00011266
14.3200,0.02192654,0.02192334,0.00006583,0.00006647
14.3400,0.01496520,0.01496392,-0.00001378,-0.00001334
14.3600,0.01970301,0.01970327,-0.00009450,-0.00009380
14.3800,0.00600050,0.00600220,-0.00013534,-0.00013510
14.4000,-0.03638786,-0.03638482,-0.00010385,-0.00010501
14.4200,-0.06455953,-0.06455635,-0.00002232,-0.00002444
14.4400,-0.03865661,-0.03865526,0.00006111,0.00005980
14.4600,0.01987307,0.01987130,0.00010800,0.00010866
14.4800,0.05104385,0.05104066,0.00011091,0.00011262
14.5000,0.01996603,0.01996374,0.00007820,0.00007900
14.5200,-0.06035022,-0.06034856,0.00003813,0.00003618
14.5400,-0.12508897,-0.12508321,0.00002466,0.00002052
14.5600,-0.09654204,-0.09653606,0.00002282,0.00001958
14.5800,0.03087258,0.03087413,0.00000518,0.00000599
14.6000,0.17812820,0.17812149,-0.00005012,-0.00004423
14.6200,0.22343233,0.22342082,-0.00013673,-0.00012936
14.6400,0.09959098,0.09958247,-0.00018551,-0.00018204
14.6600,-0.12890780,-0.12890584,-0.00014762,-0.00015169
14.6800,-0.30350553,-0.30349109,0.00000167,-0.00000836
14.7000,-0.28034924,-0.28033190,0.00019398,0.00018480
14.7200,-0.06609152,-0.06608183,0.00032530,0.00032293
14.7400,0.18206321,0.18205682,0.00032017,0.00032620
14.7600,0.28722606,0.28720850,0.00016388,0.00017321
14.7800,0.20254393,0.20252583,-0.00007560,-0.00006893
14.8000,0.02737735,0.02736957,-0.00030951,-0.00030863
14.8200,-0.10812075,-0.10811419,-0.00042427,-0.00042791
14.8400,-0.12442676,-0.12441198,-0.00036792,-0.00037204
14.8600,-0.02420022,-0.02418812,-0.00018374,-0.00018461
14.8800,0.10596329,0.10596313,0.00002848,0.00003198
14.9000,0.15384982,0.15383811,0.00018390,0.00018896
14.9200,0.07811824,0.07810391,0.00024355,0.00024616
14.9400,-0.06024045,-0.06024682,0.00020960,0.00020767
14.9600,-0.16767614,-0.16766979,0.00012627,0.00012082
14.9800,-0.19257470,-0.19255938,0.00005503,0.00004880
15.0000,-0.14001559,-0.14000031,0.00002973,0.00002523
15.0200,-0.04964764,-0.04964075,0.00004196,0.00004033
15.0400,0.04241403,0.04240967,0.00005727,0.00005864
15.0600,0.11067268,0.11066046,0.00002999,0.00003360
15.0800,0.12307368,0.12306181,-0.00003863,-0.00003462
15.1000,0.06788163,0.06787711,-0.00011038,-0.00010816
15.1200,-0.00958512,-0.00958032,-0.00014510,-0.00014552
15.1400,-0.03831747,-0.03830947,-0.00013941,-0.00014064
15.1600,-0.01194892,-0.01194414,-0.00010001,-0.00010045
15.1800,0.02020167,0.02020038,-0.00002247,-0.00002181
15.2000,0.02900816,0.02900247,0.00005399,0.00005504
15.2200,0.00283343,0.00282862,0.00010041,0.00010051
15.2400,-0.05239605,-0.05239596,0.00012381,0.00012218
15.2600,-0.10440011,-0.10439424,0.00012715,0.00012381
15.2800,-0.11814181,-0.11813271,0.00012357,0.00011957
15.3000,-0.05621874,-0.05621312,0.00010209,0.00010023
15.3200,0.06962440,0.06962208,0.00002735,0.00002950
15.3400,0.17430117,0.17429120,-0.00008132,-0.00007563
15.3600,0.18156840,0.18155659,-0.00019185,-0.00018591
15.3800,0.09962275,0.09961638,-0.00025714,-0.00025397
15.4000,0.00873175,0.00873231,-0.00026104,-0.00026079
15.4200,-0.02230876,-0.02230323,-0.00019867,-0.00019959
15.4400,0.02009461,0.02009830,-0.00009500,-0.00009437
15.4600,0.08454357,0.08454169,0.00000038,0.00000317
15.4800,0.07874521,0.07873879,0.00006871,0.00007146
15.5000,-0.03968723,-0.03969101,0.00012852,0.00012730
15.5200,-0.17925779,-0.17925354,0.00018883,0.00018291
15.5400,-0.18939705,-0.18938781,0.00020482,0.00019852
15.5600,-0.03791683,-0.03790986,0.00014851,0.00014710
15.5800,0.15206775,0.15206531,0.00002805,0.00003311
15.6000,0.21967369,0.21966386,-0.00011580,-0.00010854
15.6200,0.11493204,0.11492176,-0.00021995,-0.00021611
15.6400,-0.05702182,-0.05702455,-0.00024175,-0.00024367
15.6600,-0.13873704,-0.13873111,-0.00017765,-0.00018236
15.6800,-0.05873030,-0.05872171,-0.00006714,-0.00006923
15.7000,0.11426841,0.11427101,0.00002501,0.00002865
15.7200,0.23879178,0.23878432,0.00005392,0.00006168
15.7400,0.22412257,0.22410805,0.00000598,0.00001337
15.7600,0.07713813,0.07712576,-0.00008295,-0.00008032
15.7800,-0.12812613,-0.12812698,-0.00012924,-0.00013329
15.8000,-0.29031056,-0.29029661,-0.00006430,-0.00007368
15.8200,-0.32271692,-0.32269440,0.00010829,0.00009780
15.8400,-0.20650898,-0.20649084,0.00030384,0.00029713
15.8600,-0.01646020,-0.01645639,0.00041834,0.00041780
15.8800,0.12910666,0.12909495,0.00038300,0.00038729
15.9000,0.15028393,0.15026647,0.00020311,0.00020804
15.9200,0.05993155,0.05992025,-0.00004483,-0.00004279
15.9400,-0.06170635,-0.06170389,-0.00025568,-0.00025771
15.9600,-0.12824788,-0.12823413,-0.00033558,-0.00033977
15.9800,-0.09952536,-0.09951035,-0.00026923,-0.00027244
16.0000,-0.01085303,-0.01084626,-0.00010037,-0.00010074
16.0200,0.06858190,0.06857673,0.00008953,0.00009180
16.0400,0.09450599,0.09449366,0.00021278,0.00021583
16.0600,0.06811925,0.06810804,0.00022554,0.00022770
16.0800,0.02657356,0.02656955,0.00013354,0.00013432
16.1000,0.00745925,0.00746266,-0.00001703,-0.00001686
16.1200,0.01475151,0.01475749,-0.00016179,-0.00016131
16.1400,0.02273670,0.02274041,-0.00023972,-0.00023896
16.1600,0.01356426,0.01356363,-0.00022328,-0.00022279
16.1800,-0.00698551,-0.00698880,-0.00012926,-0.00012945
16.2000,-0.02784550,-0.02784793,0.00000399,0.00000307
16.2200,-0.03500461,-0.03500375,0.00013243,0.00013122
16.2400,-0.01025373,-0.01025119,0.00020053,0.00020017
16.2600,0.03581726,0.03581842,0.00017664,0.00017773
16.2800,0.06556033,0.06555790,0.00008003,0.00008220
16.3000,0.05062181,0.05061722,-0.00004698,-0.00004528
16.3200,-0.00419696,-0.00419983,-0.00014288,-0.00014299
16.3400,-0.05798427,-0.05798288,-0.00016934,-0.00017120
16.3600,-0.07111642,-0.07111109,-0.00012140,-0.00012371
16.3800,-0.04341740,-0.04341159,-0.00002236,-0.00002376
16.4000,-0.00387784,-0.00387495,0.00008691,0.00008680
16.4200,0.02047886,0.02047725,0.00015843,0.00015912
16.4400,0.01962665,0.01962211,0.00016573,0.00016639
16.4600,-0.00379787,-0.00380196,0.00011216,0.00011208
16.4800,-0.03981215,-0.03981214,0.00003584,0.00003455
16.5000,-0.06790278,-0.06789838,-0.00002563,-0.00002777
16.5200,-0.07037361,-0.07036677,-0.00004860,-0.00005092
16.5400,-0.03887932,-0.03887452,-0.00003217,-0.00003342
16.5600,0.01448389,0.01448386,-0.00000422,-0.00000375
16.5800,0.05232198,0.05231749,0.00001716,0.00001890
16.6000,0.04546949,0.04546416,0.00002493,0.00002645
16.6200,0.00156488,0.00156260,0.00002081,0.00002090
16.6400,-0.05091915,-0.05091675,0.00001459,0.00001296
16.6600,-0.08601422,-0.08600820,0.00002454,0.00002175
16.6800,-0.08518384,-0.08517752,0.00005241,0.00004964
16.7000,-0.04619471,-0.04619148,0.00007976,0.00007825
16.7200,0.01039041,0.01038911,0.00008536,0.00008566
16.7400,0.05938973,0.05938494,0.00005580,0.00005771
16.7600,0.08444138,0.08443558,-0.00001224,-0.00000950
16.7800,0.07464971,0.07464570,-0.00009493,-0.00009250
16.8000,0.03000865,0.03000808,-0.00015241,-0.00015139
16.8200,-0.03055333,-0.03055016,-0.00015033,-0.00015131
16.8400,-0.07360200,-0.07359698,-0.00008270,-0.00008509
16.8600,-0.07169495,-0.07169061,0.00002380,0.00002142
16.8800,-0.02325272,-0.02325173,0.00012045,0.00011967
16.9000,0.04233851,0.04233566,0.00016080,0.00016211
16.9200,0.08876571,0.08876010,0.00012422,0.00012708
16.9400,0.09405591,0.09405003,0.00001931,0.00002238
16.9600,0.05165059,0.05164737,-0.00010370,-0.00010199
16.9800,-0.02217279,-0.02217151,-0.00018018,-0.00018084
17.0000,-0.08552398,-0.08551828,-0.00016913,-0.00017194
17.0200,-0.09052806,-0.09052138,-0.00007926,-0.00008223
17.0400,-0.02633818,-0.02633483,0.00003526,0.00003433
17.0600,0.06363061,0.06362797,0.00011771,0.00011977
17.0800,0.11304134,0.11303398,0.00012851,0.00013220
17.1000,0.08668844,0.08668110,0.00007433,0.00007716
17.1200,0.00947462,0.00947145,-0.00001448,-0.00001414
17.1400,-0.06313970,-0.06313661,-0.00008832,-0.00009041
17.1600,-0.08754531,-0.08753850,-0.00010996,-0.00011279
17.1800,-0.05813571,-0.05812909,-0.00007282,-0.00007475
17.2000,0.00088054,0.00088280,-0.00000108,-0.00000104
17.2200,0.05200557,0.05200221,0.00005834,0.00006009
17.2400,0.05519766,0.05519162,0.00008289,0.00008472
17.2600,0.00339068,0.00338666,0.00007818,0.00007834
17.2800,-0.06038451,-0.06038311,0.00005681,0.00005481
17.3000,-0.07999500,-0.07998948,0.00002966,0.00002700
17.3200,-0.03426742,-0.03426197,0.00000218,0.00000098
17.3400,0.05062422,0.05062483,-0.00002986,-0.00002824
17.3600,0.11787358,0.11786821,-0.00007198,-0.00006815
17.3800,0.11997229,0.11996393,-0.00011261,-0.00010866
17.4000,0.05503427,0.05502832,-0.00013228,-0.00013047
17.4200,-0.03282328,-0.03282298,-0.00011052,-0.00011159
17.4400,-0.08912951,-0.08912346,-0.00004588,-0.00004879
17.4600,-0.08664641,-0.08663847,0.00004669,0.00004382
17.4800,-0.03409803,-0.03409368,0.00012835,0.00012725
17.5000,0.02878395,0.02878227,0.00015964,0.00016058
17.5200,0.05500814,0.05500195,0.00012881,0.00013066
17.5400,0.02527969,0.02527408,0.00005527,0.00005614
17.5600,-0.03644700,-0.03644755,-0.00002163,-0.00002279
17.5800,-0.07889350,-0.07888829,-0.00006738,-0.00006998
17.6000,-0.06207826,-0.06207111,-0.00007182,-0.00007389
17.6200,0.00640068,0.00640437,-0.00004964,-0.00004946
17.6400,0.07582694,0.07582437,-0.00002208,-0.00001960
17.6600,0.09667715,0.09667001,-0.00000732,-0.00000416
17.6800,0.06166612,0.06165922,-0.00000973,-0.00000774
17.7000,0.00522812,0.00522536,-0.00002514,-0.00002497
17.7200,-0.03764928,-0.03764665,-0.00003693,-0.00003817
17.7400,-0.05252543,-0.05251957,-0.00002478,-0.00002651
17.7600,-0.03511467,-0.03510961,0.00000717,0.00000601
17.7800,0.00634718,0.00634795,0.00003512,0.00003531
17.8000,0.04424993,0.04424596,0.00004086,0.00004231
17.8200,0.04944155,0.04943590,0.00002346,0.00002509
17.8400,0.01767328,0.01767000,-0.00000495,-0.00000434
17.8600,-0.02748355,-0.02748223,-0.00002743,-0.00002832
17.8800,-0.05606363,-0.05605876,-0.00002936,-0.00003118
17.9000,-0.05412251,-0.05411721,-0.00000685,-0.00000862
17.9200,-0.02478560,-0.02478297,0.00002958,0.00002875
17.9400,0.01904067,0.01903899,0.00005293,0.00005354
17.9600,0.05415399,0.05414933,0.00004522,0.00004695
